Numero;Orgao julgador;Relator;Origem;Data da publicacao;Ementa;Tipo;Classe;Decisao;Resultado
60037526820254069999;1ª Turma - PREV/SERV;EDILSON VITORELLI DINIZ LIMA;TRIBUNAL;16/12/2025;DIREITO PREVIDENCIÁRIO. APELAÇÃO CÍVEL. PENSÃO POR MORTE. FILHO(A) MAIOR INVÁLIDO(A). DEPENDÊNCIA ECONÔMICA. PRESUNÇÃO RELATIVA. RENDA PRÓPRIA. ÔNUS DA PROVA. APLICAÇÃO DO TEMA 629 DO STJ. APELAÇÃO PROVIDA. I. CASO EM EXAME 1. Apelação interposta pelo INSS contra sentença que julgou procedente o pedido de concessão de pensão por morte do autor, na condição de filho maior inválido. II. QUESTÃO EM DISCUSSÃO 2. Há duas questões em discussão: (i) definir se a parte autora preenche os requisitos...;Acórdão;AC - Apelação Cível;Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 1ª Turma - Prev/Serv do Tribunal Regional Federal da 6ª Região decidiu, por unanimidade, DAR PROVIMENTO à apelação do INSS, inverter os ônus sucumbenciais, cuja exigibilidade ficará suspensa, nos termos do art. 98, §3º, do CPC, e autorizar a repetição dos valores eventualmente recebidos a título de tutela antecipada, na forma do entendimento consolidado no Tema 692 do Superior Tribunal de Justiça, nos termos do...;Deferido
60170594820244063816;1ª Turma - PREV/SERV;EDILSON VITORELLI DINIZ LIMA;TRIBUNAL;16/12/2025;PREVIDENCIÁRIO. PROCESSUAL CIVIL. PENSÃO POR MORTE. PRESCRIÇÃO QUINQUENAL. ART. 103, PARÁGRAFO ÚNICO, DA LEI 8.213/91. OMISSÃO NO DISPOSITIVO DA SENTENÇA. EXIGÊNCIA DO ART. 504 DO CPC. APELAÇÃO PROVIDA. 1. Apelação contra sentença que julgou procedente o pedido de concessão de pensão por morte à parte autora e condenou a Autarquia ao pagamento dos valores em atraso. 2. Somente o dispositivo da sentença faz coisa julgada - art. 504 do CPC. 3. Considerando a prescrição quinquenal prevista no...;Acórdão;AC - Apelação Cível;Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 1ª Turma - Prev/Serv do Tribunal Regional Federal da 6ª Região decidiu, por unanimidade, DAR PROVIMENTO à apelação do INSS e pronunciar a prescrição das prestações vencidas antes do quinquênio que antecedeu a propositura da ação, nos termos do art. 103 da Lei 8.213/91, nos termos do voto do relator. Após o trânsito em julgado, promova-se a baixa dos autos, independentemente de nova intimação das partes. Compete ao...;Deferido
60021003820254063816;1ª Turma - PREV/SERV;EDILSON VITORELLI DINIZ LIMA;TRIBUNAL;16/12/2025;PREVIDENCIÁRIO. PROCESSUAL CIVIL. PENSÃO POR MORTE. DIB. FILHO MENOR ABSOLUTAMENTE INCAPAZ. HABILITAÇÃO TARDIA NÃO VERIFICADA. APELAÇÃO DO INSS DESPROVIDA. 1. Apelação contra sentença que concedeu o benefício de pensão por morte à parte autora, fixou a respectiva DIB na data do óbito do(a) instituidor(a) e condenou o INSS ao pagamento dos valores em atraso desde então. 2. O direito à percepção do benefício de pensão por morte rege-se pela legislação previdenciária vigente na data do...;Acórdão;AC - Apelação Cível;Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 1ª Turma - Prev/Serv do Tribunal Regional Federal da 6ª Região decidiu, por unanimidade, NEGAR PROVIMENTO à apelação do INSS e MAJORAR os honorários advocatícios, nos termos do voto do relator, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado.;Indeferido
60070350220254069999;1ª Turma - PREV/SERV;EDILSON VITORELLI DINIZ LIMA;TRIBUNAL;16/12/2025;PROCESSUAL CIVIL. PREVIDENCIÁRIO. BENEFÍCIO DE PENSÃO POR MORTE. INCAPACIDADE. PERDA DA CONDIÇÃO DE SEGURADO. REQUISITOS PARA APOSENTADORIA. NÃO PREENCHIMENTO. SENTENÇA MANTIDA. APELAÇÃO DESPROVIDA. HONORÁRIOS MAJORADOS. 1. O direito à percepção do benefício de pensão por morte rege-se pela legislação previdenciária vigente na data do falecimento do pretenso instituidor da pensão, sendo aplicável a máxima do tempus regit actum (Súmula 340 do STJ). 2. O art. 74 da Lei nº 8.213/91 dispõe que o...;Acórdão;AC - Apelação Cível;Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 1ª Turma - Prev/Serv do Tribunal Regional Federal da 6ª Região decidiu, por unanimidade, NEGAR PROVIMENTO à apelação da parte autora e MAJORAR os honorários advocatícios sucumbenciais, nos termos do voto do relator. Após o trânsito em julgado, promova-se a baixa dos autos, independentemente de nova intimação das partes. Compete ao Juízo a quo informar às partes o retorno dos autos à origem, nos termos do...;Indeferido
60099043520254069999;1ª Turma - PREV/SERV;EDILSON VITORELLI DINIZ LIMA;TRIBUNAL;16/12/2025;PREVIDENCIÁRIO. PROCESSUAL CIVIL. PENSÃO POR MORTE. UNIÃO ESTÁVEL NÃO CARACTERIZADA. ART. 16, § 5º, DA LEI 8.213/91. BENEFÍCIO INDEVIDO. APELAÇÃO DO INSS PROVIDA. 1. O direito à percepção de pensão por morte rege-se pela legislação vigente à época do falecimento do segurado, conforme a Súmula nº 340 do STJ. 2. O art. 16, I, da Lei nº 8.213/91, elenca a(o) companheira(o) entre os dependentes do segurado, presumindo-se a dependência econômica quando reconhecida a união estável (§ 4º). 3. Com a...;Acórdão;AC - Apelação Cível;Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 1ª Turma - Prev/Serv do Tribunal Regional Federal da 6ª Região decidiu, por unanimidade, DAR PROVIMENTO à apelação do INSS, inverter os ônus sucumbenciais, cuja exigibilidade ficará suspensa, nos termos do art. 98, §3º, do CPC, e autorizar a repetição dos valores eventualmente recebidos a título de tutela antecipada, na forma do entendimento consolidado no Tema 692 do Superior Tribunal de Justiça, nos termos do...;Deferido
60097112020254069999;1ª Turma - PREV/SERV;EDILSON VITORELLI DINIZ LIMA;TRIBUNAL;16/12/2025;PROCESSUAL CIVIL. PREVIDENCIÁRIO. PENSÃO POR MORTE. CONDIÇÃO DE BENEFICIÁRIO DO(A) GENITOR(A). DEPENDÊNCIA ECONÔMICA NÃO COMPROVADA. ÔNUS PROBATÓRIO. BENEFÍCIO INDEVIDO. REPETIÇÃO DOS VALORES RECEBIDOS PRECARIAMENTE. POSSIBILIDADE. APLICAÇÃO DO ENTENDIMENTO FIRMADO NO TEMA 692/STJ. APELAÇÃO DO INSS PROVIDA. 1. O direito à percepção do benefício de pensão por morte rege-se pela legislação previdenciária vigente na data do falecimento do pretenso instituidor da pensão, sendo aplicável a máxima...;Acórdão;AC - Apelação Cível;Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 1ª Turma - Prev/Serv do Tribunal Regional Federal da 6ª Região decidiu, por unanimidade, DAR PROVIMENTO à apelação do INSS, julgar improcedente o pedido inicial, inverter os ônus de sucumbência e autorizar a repetição dos valores eventualmente recebidos a título de tutela antecipada, nos termos do voto do relator. Após o trânsito em julgado, promova-se a baixa dos autos, independentemente de nova intimação das...;Indeferido
60041865720254069999;1ª Turma - PREV/SERV;EDILSON VITORELLI DINIZ LIMA;TRIBUNAL;16/12/2025;PREVIDENCIÁRIO. PROCESSUAL CIVIL. PENSÃO POR MORTE. UNIÃO ESTÁVEL NÃO CARACTERIZADA. AUSÊNCIA DE PROVA CONTEMPORÂNEA DOS FATOS ALEGADOS. EXIGÊNCIA DO ART. 16, § 5º, DA LEI 8.213/91. BENEFÍCIO INDEVIDO. APELAÇÃO DO INSS PROVIDA. 1. O direito à percepção de pensão por morte rege-se pela legislação vigente à época do falecimento do segurado, conforme a Súmula nº 340 do STJ. 2. O art. 16, I, da Lei nº 8.213/91, elenca a(o) companheira(o) entre os dependentes do segurado, presumindo-se a...;Acórdão;AC - Apelação Cível;Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 1ª Turma - Prev/Serv do Tribunal Regional Federal da 6ª Região decidiu, por unanimidade, DAR PROVIMENTO à apelação do INSS, inverter os ônus sucumbenciais, cuja exigibilidade ficará suspensa, nos termos do art. 98, §3º, do CPC, e autorizar a repetição dos valores eventualmente recebidos a título de tutela antecipada, na forma do entendimento consolidado no Tema 692 do Superior Tribunal de Justiça, nos termos do...;Deferido
60090391220254069999;1ª Turma - PREV/SERV;EDILSON VITORELLI DINIZ LIMA;TRIBUNAL;16/12/2025;PREVIDENCIÁRIO. PROCESSUAL CIVIL. PENSÃO POR MORTE. UNIÃO ESTÁVEL NÃO CARACTERIZADA. AUSÊNCIA DE PROVA CONTEMPORÂNEA DOS FATOS ALEGADOS. EXIGÊNCIA DO ART. 16, § 5º, DA LEI 8.213/91. BENEFÍCIO INDEVIDO. APELAÇÃO DO INSS PROVIDA EM PARTE. 1. O direito à percepção de pensão por morte rege-se pela legislação vigente à época do falecimento do segurado, conforme a Súmula nº 340 do STJ. 2. O art. 16, I, da Lei nº 8.213/91, elenca a(o) companheira(o) entre os dependentes do segurado, presumindo-se a...;Acórdão;AC - Apelação Cível;Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 1ª Turma - Prev/Serv do Tribunal Regional Federal da 6ª Região decidiu, por unanimidade, DAR PROVIMENTO à apelação do INSS, inverter os ônus sucumbenciais, cuja exigibilidade ficará suspensa, nos termos do art. 98, §3º, do CPC, e autorizar a repetição dos valores eventualmente recebidos a título de tutela antecipada, na forma do entendimento consolidado no Tema 692 do Superior Tribunal de Justiça, nos termos do...;Deferido
10132927920194019999;1ª Turma - PREV/SERV;EDILSON VITORELLI DINIZ LIMA;TRIBUNAL;16/12/2025;PREVIDENCIÁRIO. PROCESSUAL CIVIL. EMBARGOS DE DECLARAÇÃO EM APELAÇÃO. OMISSÃO NO ACÓRDÃO. INOCORRÊNCIA. PENSÃO POR MORTE. EXTEMPORANEIDADE DE PROVAS DA ATIVIDADE RURAL. DECRETAÇÃO DE NULIDADE DE ATOS PROCESSUAIS. DESCABIMENTO. ALEGAÇÃO INTEMPESTIVA. ART. 278 DO CPC. AUSÊNCIA DE DEMONSTRAÇÃO DE PREJUÍZO. ART. 282, § 1º, DO CPC. EMBARGOS DE DECLARAÇÃO REJEITADOS E PEDIDO DE DECRETAÇÃO DE NULIDADE DE ATOS PROCESSUAIS INDEFERIDO. 1. Embargos de declaração contra acórdão que deu parcial...;Acórdão;AC - Apelação Cível;Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 1ª Turma - Prev/Serv do Tribunal Regional Federal da 6ª Região decidiu, por unanimidade, rejeitar os embargos de declaração e indeferir o pedido de decretação de nulidade dos atos processuais posteriores à comprovação do requerimento administrativo nos autos, nos termos do voto do relator. Após o trânsito em julgado, promova-se a baixa dos autos, independentemente de nova intimação das partes. Compete ao Juízo a...;Indeferido
10011839620204019999;1ª Turma - PREV/SERV;EDILSON VITORELLI DINIZ LIMA;TRIBUNAL;16/12/2025;PROCESSUAL CIVIL E PREVIDENCIÁRIO. PENSÃO POR MORTE RURAL. QUALIDADE DE SEGURADO(A) ESPECIAL DO(A) INSTITUIDOR(A). AUSÊNCIA DE INÍCIO DE PROVA MATERIAL EFICAZ. PROVA UNICAMENTE TESTEMUNHAL. IMPOSSIBILIDADE. PREENCHIMENTO DOS REQUISITOS PARA APOSENTADORIA. INOCORRÊNCIA. BENEFÍCIO INDEVIDO. TEMA 629 DO STJ. EXTINÇÃO DO PROCESSO SEM RESOLUÇÃO DO MÉRITO. 1. A COMPROVAÇÃO DO EFETIVO LABOR COMO TRABALHADOR RURAL EM REGIME DE ECONOMIA FAMILIAR (SEGURADO ESPECIAL) SE DÁ NOS TERMOS DO ART. 106 DA LEI...;Acórdão;AC - Apelação Cível;Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 1ª Turma - Prev/Serv do Tribunal Regional Federal da 6ª Região decidiu, por unanimidade, DAR PARCIAL PROVIMENTO à apelação do INSS, com o fim de declarar extinto o processo sem julgamento de mérito, inverter os ônus sucumbenciais, cuja exigibilidade, por se tratar de beneficiária de assistência judiciária gratuita, ficará suspensa, nos termos do art. 98, §3º, do CPC, autorizar a repetição dos valores eventualmente...;Parcialmente deferido
60099164920254069999;1ª Turma - PREV/SERV;EDILSON VITORELLI DINIZ LIMA;TRIBUNAL;16/12/2025;PROCESSUAL CIVIL. PREVIDENCIÁRIO. BENEFÍCIO DE PENSÃO POR MORTE. PROVA DE UNIÃO ESTÁVEL. APLICABILIDADE DA EXIGÊNCIA DE INÍCIO DE PROVA MATERIAL PRODUZIDA DENTRO DE 24 MESES DO ÓBITO. CABIMENTO A PARTIR DA LEI Nº 13.846/19. UNIÃO ESTÁVEL COMPROVADA. AUSÊNCIA DE ELEMENTOS CONCRETOS QUE INFIRMEM A PROVA MATERIAL E TESTEMUNHAL E OS FUNDAMENTOS DA SENTENÇA. BENEFÍCIO DEVIDO. APELAÇÃO DESPROVIDA. 1. O direito à percepção do benefício de pensão por morte rege-se pela legislação previdenciária...;Acórdão;ApRemNec - Apelação/Remessa Necessária;Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 1ª Turma - Prev/Serv do Tribunal Regional Federal da 6ª Região decidiu, por unanimidade, NEGAR PROVIMENTO à apelação do INSS e MAJORAR os honorários advocatícios, nos termos do voto do relator, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado.;Indeferido
60088677020254069999;1ª Turma - PREV/SERV;EDILSON VITORELLI DINIZ LIMA;TRIBUNAL;16/12/2025;PREVIDENCIÁRIO. PROCESSUAL CIVIL. PENSÃO POR MORTE. UNIÃO ESTÁVEL NÃO CARACTERIZADA. AUSÊNCIA DE PROVA CONTEMPORÂNEA DOS FATOS ALEGADOS. EXIGÊNCIA DO ART. 16, § 5º, DA LEI 8.213/91. BENEFÍCIO INDEVIDO. APELAÇÃO DO INSS PROVIDA EM PARTE. 1. O direito à percepção de pensão por morte rege-se pela legislação vigente à época do falecimento do segurado, conforme a Súmula nº 340 do STJ. 2. O art. 16, I, da Lei nº 8.213/91, elenca a(o) companheira(o) entre os dependentes do segurado, presumindo-se a...;Acórdão;AC - Apelação Cível;Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 1ª Turma - Prev/Serv do Tribunal Regional Federal da 6ª Região decidiu, por unanimidade, DAR PROVIMENTO à apelação do INSS, inverter os ônus sucumbenciais, cuja exigibilidade ficará suspensa, nos termos do art. 98, §3º, do CPC, e autorizar a repetição dos valores eventualmente recebidos a título de tutela antecipada, na forma do entendimento consolidado no Tema 692 do Superior Tribunal de Justiça, nos termos do...;Deferido
60030433320254069999;1ª Turma - PREV/SERV;EDILSON VITORELLI DINIZ LIMA;TRIBUNAL;16/12/2025;PREVIDENCIÁRIO. PROCESSUAL CIVIL. PENSÃO POR MORTE. UNIÃO ESTÁVEL NÃO CARACTERIZADA. AUSÊNCIA DE PROVA CONTEMPORÂNEA DOS FATOS ALEGADOS. EXIGÊNCIA DO ART. 16, § 5º, DA LEI 8.213/91. BENEFÍCIO INDEVIDO. APELAÇÃO DO INSS PROVIDA. 1. O direito à percepção de pensão por morte rege-se pela legislação vigente à época do falecimento do segurado, conforme a Súmula nº 340 do STJ. 2. O art. 16, I, da Lei nº 8.213/91, elenca a(o) companheira(o) entre os dependentes do segurado, presumindo-se a...;Acórdão;AC - Apelação Cível;Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 1ª Turma - Prev/Serv do Tribunal Regional Federal da 6ª Região decidiu, por unanimidade, DAR PROVIMENTO à apelação do INSS, inverter os ônus sucumbenciais, cuja exigibilidade ficará suspensa, nos termos do art. 98, §3º, do CPC, e autorizar a repetição dos valores eventualmente recebidos a título de tutela antecipada, na forma do entendimento consolidado no Tema 692 do Superior Tribunal de Justiça, nos termos do...;Deferido
60099805920254069999;1ª Turma - PREV/SERV;EDILSON VITORELLI DINIZ LIMA;TRIBUNAL;16/12/2025;PREVIDENCIÁRIO. PROCESSUAL CIVIL. PENSÃO POR MORTE. UNIÃO ESTÁVEL NÃO CARACTERIZADA. ART. 16, § 5º, DA LEI 8.213/91. BENEFÍCIO INDEVIDO. APELAÇÃO DO INSS PROVIDA. 1. O direito à percepção de pensão por morte rege-se pela legislação vigente à época do falecimento do segurado, conforme a Súmula nº 340 do STJ. 2. O art. 16, I, da Lei nº 8.213/91, elenca a(o) companheira(o) entre os dependentes do segurado, presumindo-se a dependência econômica quando reconhecida a união estável (§ 4º). 3. Com a...;Acórdão;AC - Apelação Cível;Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 1ª Turma - Prev/Serv do Tribunal Regional Federal da 6ª Região decidiu, por unanimidade, DAR PROVIMENTO à apelação do INSS, inverter os ônus sucumbenciais, cuja exigibilidade, por se tratar de beneficiária de assistência judiciária gratuita, ficará suspensa, nos termos do art. 98, §3º, do CPC, autorizar a repetição dos valores eventualmente recebidos a título de tutela antecipada, na forma do entendimento...;Deferido
60054467220254069999;1ª Turma - PREV/SERV;EDILSON VITORELLI DINIZ LIMA;TRIBUNAL;16/12/2025;PREVIDENCIÁRIO. PROCESSUAL CIVIL. PENSÃO POR MORTE. UNIÃO ESTÁVEL NÃO CARACTERIZADA. AUSÊNCIA DE PROVA CONTEMPORÂNEA DOS FATOS ALEGADOS. EXIGÊNCIA DO ART. 16, § 5º, DA LEI 8.213/91. BENEFÍCIO INDEVIDO. APELAÇÃO DO INSS PROVIDA. 1. O direito à percepção de pensão por morte rege-se pela legislação vigente à época do falecimento do segurado, conforme a Súmula nº 340 do STJ. 2. O art. 16, I, da Lei nº 8.213/91, elenca a(o) companheira(o) entre os dependentes do segurado, presumindo-se a...;Acórdão;AC - Apelação Cível;Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 1ª Turma - Prev/Serv do Tribunal Regional Federal da 6ª Região decidiu, por unanimidade, DAR PROVIMENTO à apelação do INSS, inverter os ônus sucumbenciais, cuja exigibilidade ficará suspensa, nos termos do art. 98, §3º, do CPC, e autorizar a repetição dos valores eventualmente recebidos a título de tutela antecipada, na forma do entendimento consolidado no Tema 692 do Superior Tribunal de Justiça, nos termos do...;Deferido
60010717820244063818;1ª Turma - PREV/SERV;EDILSON VITORELLI DINIZ LIMA;TRIBUNAL;16/12/2025;PREVIDENCIÁRIO. PENSÃO POR MORTE. CONDIÇÃO DE BENEFICIÁRIO DO(A) FILHO(A) MAIOR INVÁLIDO(A) TITULAR DE LOAS. PRESUNÇÃO DE DEPENDÊNCIA ECONÔMICA NÃO AFASTADA. AUSÊNCIA DE ELEMENTOS CONCRETOS E ROBUSTOS QUE INFIRMEM OS FUNDAMENTOS DA SENTENÇA. BENEFÍCIO DEVIDO. APELAÇÃO DO INSS DESPROVIDA. 1. O direito à pensão por morte rege-se pela legislação previdenciária vigente na data do falecimento do pretenso instituidor do benefício, sendo aplicável a máxima do tempus regit actum (Súmula 340 do STJ)....;Acórdão;AC - Apelação Cível;Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 1ª Turma - Prev/Serv do Tribunal Regional Federal da 6ª Região decidiu, por unanimidade, NEGAR NEGO PROVIMENTO à apelação do INSS e MAJORAR os honorários advocatícios, nos termos do voto do relator. Após o trânsito em julgado, promova-se a baixa dos autos, independentemente de nova intimação das partes. Compete ao Juízo a quo informar às partes o retorno dos autos à origem, nos termos do relatório, votos e notas...;Indeferido
60093778320254069999;1ª Turma - PREV/SERV;EDILSON VITORELLI DINIZ LIMA;TRIBUNAL;16/12/2025;PREVIDENCIÁRIO. PROCESSUAL CIVIL. PENSÃO POR MORTE. UNIÃO ESTÁVEL NÃO CARACTERIZADA. AUSÊNCIA DE PROVA CONTEMPORÂNEA DOS FATOS ALEGADOS. EXIGÊNCIA DO ART. 16, § 5º, DA LEI 8.213/91. BENEFÍCIO INDEVIDO. APELAÇÃO DO INSS PROVIDA. 1. O direito à percepção de pensão por morte rege-se pela legislação vigente à época do falecimento do segurado, conforme a Súmula nº 340 do STJ. 2. O art. 16, I, da Lei nº 8.213/91, elenca a(o) companheira(o) entre os dependentes do segurado, presumindo-se a...;Acórdão;AC - Apelação Cível;Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 1ª Turma - Prev/Serv do Tribunal Regional Federal da 6ª Região decidiu, por unanimidade, DAR PROVIMENTO à apelação do INSS, cinverter os ônus sucumbenciais, cuja exigibilidade ficará suspensa, nos termos do art. 98, §3º, do CPC, e autorizar a repetição dos valores eventualmente recebidos a título de tutela antecipada, na forma do entendimento consolidado no Tema 692 do Superior Tribunal de Justiça, nos termos do...;Deferido
