Numero;Orgao julgador;Relator;Origem;Data da publicacao;Ementa;Tipo;Classe;Decisao;Resultado
10072999320214013400;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL MARCELO ALBERNAZ;TRF - PRIMEIRA REGIÃO;19/12/2023;PREVIDENCIÁRIO. CONSTITUCIONAL. REVISÃO DE BENEFÍCIO. ALTERAÇÃO DO TETO DE CONTRIBUIÇÃO. APLICAÇÃO RETROATIVA AOS BENEFÍCIOS CONCEDIDOS ANTES DAS EMENDAS CONSTITUCIONAIS 20/98 E 41/03. POSSIBILIDADE. JURISPRUDÊNCIA DO STF EM SEDE DE REPERCUSSÃO GERAL. 1. Não se discutindo o critério de cálculo ou de revisão do ato concessório, mas sim o limitador a incidir sobre o cálculo incontroverso, a natureza da causa é meramente declaratória e condenatória, e não (des)constitutiva, de modo que incide...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação do INSS.;Indeferido
10035320720184013900;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL MARCELO ALBERNAZ;TRF - PRIMEIRA REGIÃO;19/12/2023;PREVIDENCIÁRIO. CONSTITUCIONAL. REVISÃO DE BENEFÍCIO. ALTERAÇÃO DO TETO DE CONTRIBUIÇÃO. APLICAÇÃO RETROATIVA AOS BENEFÍCIOS CONCEDIDOS ANTES DAS EMENDAS CONSTITUCIONAIS 20/98 E 41/03. POSSIBILIDADE. JURISPRUDÊNCIA DO STF EM SEDE DE REPERCUSSÃO GERAL. 1. Não se discutindo o critério de cálculo ou de revisão do ato concessório, mas sim o limitador a incidir sobre o cálculo incontroverso, a natureza da causa é meramente declaratória e condenatória, e não (des)constitutiva, de modo que incide...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação do INSS.;Indeferido
10888690420214013400;SEGUNDA TURMA;DESEMBARGADORA FEDERAL CANDICE LAVOCAT GALVÃO JOBIM;TRF - PRIMEIRA REGIÃO;19/12/2023;ADMINISTRATIVO. PENSIONISTA DE SERVIDOR PÚBLICO. NOVA PENSÃO POR MORTE DECORRENTE DO INSTITUIDOR ORIGINÁRIO. AUSÊNCIA DA QUALIDADE DE DEPENDENTE. NÃO CABIMENTO. RETIFICAÇÃO DO VALOR DA CAUSA. CABIMENTO. MULTA POR LITIGÂNCIA DE MÁ-FÉ. VIOLAÇÃO DO ACESSO À JUSTIÇA. DESCABIMENTO. APELAÇÃO DOS AUTORES PARCIALMENTE PROVIDA. 1. Apelação interposta pela parte autora contra sentença que retificou o valor da causa, aplicou multa por litigância de má-fé e julgou improcedente o pedido inicial de...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, DEU PARCIAL PROVIMENTO à apelação dos autores para afastar sua condenação ao pagamento de multa por litigância de má-fé, ficando prejudicado o pedido de tutela de urgência incidental.;Parcialmente deferido
10075864720214019999;NONA TURMA;DESEMBARGADOR FEDERAL ANTONIO SCARPA;TRF - PRIMEIRA REGIÃO;19/12/2023;PREVIDENCIÁRIO E PROCESSUAL CIVIL. PENSÃO POR MORTE. DEPENDÊNCIA ECONÔMICA. COMPANHEIRA. BENEFÍCIO DEVIDO. CORREÇÃO MONETÁRIA E JUROS DE MORA. 1. São requisitos indispensáveis à concessão do benefício: o óbito, a dependência econômica em relação ao falecido, e a qualidade de segurado especial do instituidor da pensão. 2. Comprovada a qualidade de segurado do instituidor da pensão. 3. Apresentados documentos que atestam a união estável e, por conseqüência, a dependência econômica, sendo esta...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação.;Indeferido
10065494820224019999;NONA TURMA;DESEMBARGADOR FEDERAL ANTONIO SCARPA;TRF - PRIMEIRA REGIÃO;19/12/2023;PREVIDENCIÁRIO E PROCESSUAL CIVIL. PENSÃO POR MORTE. TRABALHADOR URBANO. QUALIDADE DE SEGURADO. NÃO OCORRÊNCIA DA PERDA DA QUALIDADE DE SEGURADO. ÓBITO DO CÔNJUGE OCORRIDO DURANTE A FRUIÇÃO DO PERÍODO DE GRAÇA. DEPENDÊNCIA ECONÔMICA PRESUMIDA. BENEFÍCIO DEVIDO. CORREÇÃO MONETÁRIA E JUROS DE MORA. RECURSO DESPROVIDO. 1. A pensão por morte é benefício previdenciário regido pela lei vigente à época do óbito do segurado instituidor, sendo ele aposentado ou não, devida aos seus dependentes, nos...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação.;Indeferido
00407383420154013300;PRIMEIRA TURMA;DESEMBARGADOR FEDERAL MARCELO ALBERNAZ;TRF - PRIMEIRA REGIÃO;19/12/2023;PREVIDENCIÁRIO. CONSTITUCIONAL. REVISÃO DE BENEFÍCIO. ALTERAÇÃO DO TETO DE CONTRIBUIÇÃO. APLICAÇÃO RETROATIVA AOS BENEFÍCIOS CONCEDIDOS ANTES DAS EMENDAS CONSTITUCIONAIS 20/98 E 41/03. POSSIBILIDADE. JURISPRUDÊNCIA DO STF EM SEDE DE REPERCUSSÃO GERAL. 1. Não se discutindo o critério de cálculo ou de revisão do ato concessório, mas sim o limitador a incidir sobre o cálculo incontroverso, a natureza da causa é meramente declaratória e condenatória, e não (des)constitutiva, de modo que incide...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação do INSS.;Indeferido
10196257620214019999;NONA TURMA;DESEMBARGADORA FEDERAL NILZA MARIA COSTA DOS REIS;TRF - PRIMEIRA REGIÃO;19/12/2023;PREVIDENCIÁRIO. PENSÃO POR MORTE. UNIÃO ESTÁVEL NÃO COMPROVADA. BENEFÍCIO NÃO CONCEDIDO. SENTENÇA MANTIDA. 1. A pensão por morte é benefício previdenciário regido pela lei vigente à época do óbito do segurado instituidor, sendo devida aos seus dependentes, esteja ele aposentado ou não, mediante prova do óbito, da qualidade de segurado e da condição de dependente do beneficiário, nos termos do art. 74 da Lei 8.213/91. 2. Não havendo prova da existência da união estável entre o instituidor do...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação interposta pela parte autora.;Indeferido
10154211820234019999;NONA TURMA;DESEMBARGADORA FEDERAL NILZA MARIA COSTA DOS REIS;TRF - PRIMEIRA REGIÃO;19/12/2023;PREVIDENCIÁRIO. BENEFÍCIO ASSISTENCIAL. AMPARO SOCIAL À PESSOA COM DEFICIÊNCIA. REQUISITOS. PENSÃO POR MORTE, CUMULAÇÃO. IMPOSSIBILIDADE. OPÇÃO PELO BENEFÍCIO MAIS VANTAJOSO. SENTENÇA REFORMADA 1. Os requisitos para a concessão do benefício de prestação continuada encontram-se elencados no art. 20 da Lei nº 8.742/93, quais sejam: a) ser pessoa com deficiência ou idoso com 65 anos ou mais, b) não receber benefício no âmbito da seguridade social ou de outro regime e c) ter renda mensal...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, deu provimento à apelação do INSS.;Deferido
10152165720214019999;NONA TURMA;DESEMBARGADORA FEDERAL NILZA MARIA COSTA DOS REIS;TRF - PRIMEIRA REGIÃO;19/12/2023;PREVIDENCIÁRIO. PENSÃO POR MORTE. CÔNJUGE OU COMPANHEIRO. UNIÃO ESTÁVEL NÃO COMPROVADA NO MOMENTO DO FALECIMENTO. BENEFÍCIO NÃO CONCEDIDO. SENTENÇA MANTIDA. 1. A pensão por morte é benefício previdenciário regido pela lei vigente à época do óbito do segurado instituidor, sendo devida aos seus dependentes, esteja ele aposentado ou não, mediante prova do falecimento, da qualidade de segurado e da condição de dependente do beneficiário, nos termos do art. 74 da Lei 8.213/91. 2. Não havendo...;Acórdão;APELAÇÃO CIVEL (AC);A Turma, por unanimidade, negou provimento à apelação interposta pela parte autora.;Indeferido
50008151620224036144;10ª Turma;Desembargador Federal NELSON DE FREITAS PORFIRIO JUNIOR;TRF - TERCEIRA REGIÃO;29/09/2023;E M E N T A EMBARGOS DE DECLARAÇÃO. AUSENTES OBSCURIDADE, CONTRADIÇÃO OU OMISSÃO. EMBARGOS DE DECLARAÇÃO REJEITADOS. 1. Ausentes as hipóteses do art. 1.022 do CPC/2015 a autorizar o provimento dos embargos de declaração. 2. A decisão embargada apreciou de forma clara e completa o mérito da causa, não apresentando qualquer obscuridade, contradição ou omissão. 3. Hipótese em que os embargos declaratórios são opostos com nítido caráter infringente. 4. Embargos de declaração rejeitados.;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Nº RELATOR: OUTROS PARTICIPANTES: PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região10ª Turma APELAÇÃO CÍVEL (198) Nº 5000815-16.2022.4.03.6144 RELATOR: Gab. 37 - DES. FED. NELSON PORFIRIO APELANTE: REGINALDO COSTA, INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS Advogado do(a) APELANTE: NORBERTO RODRIGUES DA COSTA - SP353713-A APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS, REGINALDO COSTA Advogado do(a) APELADO: NORBERTO RODRIGUES DA COSTA - SP353713-A OUTROS...;Parcialmente deferido
50031692820214036183;10ª Turma;Desembargador Federal NELSON DE FREITAS PORFIRIO JUNIOR;TRF - TERCEIRA REGIÃO;29/09/2023;E M E N T A EMBARGOS DE DECLARAÇÃO. AGENTE QUÍMICO. EFICÁCIA DO EPI. AUSENTES OBSCURIDADE, CONTRADIÇÃO OU OMISSÃO. EMBARGOS DE DECLARAÇÃO REJEITADOS. 1. Ausentes as hipóteses do art. 1.022 do CPC/2015 a autorizar o provimento dos embargos de declaração. 2. A decisão embargada apreciou de forma clara e completa o mérito da causa, não apresentando qualquer obscuridade, contradição ou omissão. 3. Hipótese em que os embargos declaratórios são opostos com nítido caráter infringente. 4. Embargos...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Nº RELATOR: OUTROS PARTICIPANTES: PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região10ª Turma APELAÇÃO CÍVEL (198) Nº 5003169-28.2021.4.03.6183 RELATOR: Gab. 37 - DES. FED. NELSON PORFIRIO INTERESSADO: PAULO LIMA DOS SANTOS Advogada do(a) INTERESSADO: LUCIANE CAIRES BENAGLIA - SP279138-A EMBARGANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS OUTROS PARTICIPANTES: R E L A T Ó R I O O Exmo. Desembargador Federal Nelson Porfirio (Relator): Trata-se de embargos de declaração...;Parcialmente deferido
53415653320204039999;10ª Turma;Desembargador Federal NELSON DE FREITAS PORFIRIO JUNIOR;TRF - TERCEIRA REGIÃO;27/09/2023;E M E N T A EMBARGOS DE DECLARAÇÃO. AUSENTES OBSCURIDADE, CONTRADIÇÃO OU OMISSÃO. EMBARGOS DE DECLARAÇÃO REJEITADOS. 1. Ausentes as hipóteses do art. 1.022 do CPC a autorizar o provimento dos embargos de declaração. 2. A decisão embargada apreciou de forma clara e completa o mérito da causa, não apresentando qualquer obscuridade, contradição ou omissão. 3. Hipótese em que os embargos declaratórios são opostos com nítido caráter infringente. 4. Embargos de declaração rejeitados.;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Nº RELATOR: OUTROS PARTICIPANTES: PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região10ª Turma APELAÇÃO CÍVEL (198) Nº 5341565-33.2020.4.03.9999 RELATOR: Gab. 37 - DES. FED. NELSON PORFIRIO APELANTE: SUZILAINE MUNHOZ, GUSTAVO FERNANDO NERY, G. A. N. REPRESENTANTE: SUZILAINE MUNHOZ Advogados do(a) APELANTE: ANDRE FERNANDO OLIANI - SP197011-N, Advogado do(a) APELANTE: ANDRE FERNANDO OLIANI - SP197011-N APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS R E L A T Ó R I O O...;Indeferido
50217221420224030000;10ª Turma;Desembargador Federal NELSON DE FREITAS PORFIRIO JUNIOR;TRF - TERCEIRA REGIÃO;29/09/2023;EMENTA EMBARGOS DE DECLARAÇÃO. AUSENTES OBSCURIDADE, CONTRADIÇÃO OU OMISSÃO. EMBARGOS DE DECLARAÇÃO REJEITADOS. 1. Ausentes as hipóteses do art. 1.022 do Código de Processo Civil a autorizar o provimento dos embargos de declaração. 2. A decisão embargada apreciou de forma clara e completa o mérito da causa, não apresentando qualquer obscuridade, contradição ou omissão. 3. Hipótese em que os embargos declaratórios são opostos com nítido caráter infringente. 4. Embargos de declaração rejeitados.;Acórdão;AGRAVO DE INSTRUMENTO ..SIGLA_CLASSE: AI;PODER JUDICIÁRIO Nº RELATOR: OUTROS PARTICIPANTES: AGRAVO DE INSTRUMENTO (202) Nº 5021722-14.2022.4.03.0000 RELATOR: Gab. 37 - DES. FED. NELSON PORFIRIO AGRAVANTE: MARIA DO SOCORRO SILVA Advogado do(a) AGRAVANTE: BRENO BORGES DE CAMARGO - SP231498-A AGRAVADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS RELATÓRIO O Exmo. Desembargador Federal Nelson Porfirio (Relator): Trata-se de embargos de declaração opostos por Maria do Socorro Silva contra o v. acórdão contrário a seus interesses. O...;Parcialmente deferido
50073990420224030000;10ª Turma;Desembargador Federal NELSON DE FREITAS PORFIRIO JUNIOR;TRF - TERCEIRA REGIÃO;29/09/2023;E M E N T A EMBARGOS DE DECLARAÇÃO. AUSENTES OBSCURIDADE, CONTRADIÇÃO OU OMISSÃO. EMBARGOS DE DECLARAÇÃO REJEITADOS. 1. Ausentes as hipóteses do art. 1.022 do CPC a autorizar o provimento dos embargos de declaração. 2. A decisão embargada apreciou de forma clara e completa o mérito da causa, não apresentando qualquer obscuridade, contradição ou omissão. 3. Hipótese em que os embargos declaratórios são opostos com nítido caráter infringente. 4. Embargos de declaração rejeitados.;Acórdão;AGRAVO DE INSTRUMENTO ..SIGLA_CLASSE: AI;PODER JUDICIÁRIO Nº RELATOR: OUTROS PARTICIPANTES: PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região10ª Turma AGRAVO DE INSTRUMENTO (202) Nº 5007399-04.2022.4.03.0000 RELATOR: Gab. 37 - DES. FED. NELSON PORFIRIO AGRAVANTE: MARIA DE LURDES CABREIRA MACHADO Advogados do(a) AGRAVANTE: ADRIANA CRISTINA DE CARVALHO DUTRA - SP138904-A, SINVAL MIRANDA DUTRA JUNIOR - SP159517-A AGRAVADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS R E L A T Ó R I O O Exmo. Desembargador Federal Nelson Porfirio...;Indeferido
50036744620234039999;10ª Turma;Desembargador Federal NELSON DE FREITAS PORFIRIO JUNIOR;TRF - TERCEIRA REGIÃO;28/09/2023;E M E N T A PREVIDENCIÁRIO. PENSÃO POR MORTE. QUALIDADE DE SEGURADO. ATIVIDADE RURAL DEMONSTRADA. QUALIDADE DE DEPENDENTE. UNIÃO ESTÁVEL COMPROVADA. REQUISITOS PREENCHIDOS. BENEFÍCIO DEVIDO. APELAÇÃO DO INSS DESPROVIDA. CONSECTÁRIOS LEGAIS FIXADOS DE OFÍCIO. 1. Nos termos dos artigos 74 e 26 da Lei 8.213/91, a pensão por morte é devida ao conjunto dos dependentes do segurado que falecer, aposentado ou não, independentemente de carência. 2. O trabalho rural em regime de economia familiar e a...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Nº RELATOR: OUTROS PARTICIPANTES: PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região10ª Turma APELAÇÃO CÍVEL (198) Nº 5003674-46.2023.4.03.9999 RELATOR: Gab. 37 - DES. FED. NELSON PORFIRIO REPRESENTANTE: ADELAIDE RAMIRES APELANTE: ADELAIDE RAMIRES, K. R. B., D. R. B., LERCINEIA DUARTE BENITES Advogado do(a) APELANTE: SEBASTIAO APARECIDO DE SOUZA - MS10613-A Advogados do(a) APELANTE: SEBASTIAO APARECIDO DE SOUZA - MS10613-A, APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL -...;Indeferido
50060674620204036119;10ª Turma;Desembargador Federal NELSON DE FREITAS PORFIRIO JUNIOR;TRF - TERCEIRA REGIÃO;28/09/2023;E M E N T A PROCESSUAL. NÃO CONHECIMENTO DA APELAÇÃO QUANTO AOS PEDIDOS DE RECONHECIMENTO DE UNIÃO ESTÁVEL E DE CONCESSÃO DE PENSÃO POR MORTE. PRECLUSÃO TEMPORAL. PREVIDENCIÁRIO. AUXÍLIO POR INCAPACIDADE TEMPORÁRIA/APOSENTADORIA POR INCAPACIDADE PERMANENTE. CONCESSÃO. IMPOSSIBILIDADE. AUSÊNCIA DA QUALIDADE DE SEGURADO. REQUISITOS LEGAIS NÃO PREENCHIDOS. PREJUDICADO O PEDIDO DE INDENIZAÇÃO POR DANOS MORAIS. APELAÇÃO DESPROVIDA. 1. Não conhecida a apelação quanto aos pleitos de reconhecimento...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Nº RELATOR: OUTROS PARTICIPANTES: PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região10ª Turma APELAÇÃO CÍVEL (198) Nº 5006067-46.2020.4.03.6119 RELATOR: Gab. 37 - DES. FED. NELSON PORFIRIO SUCEDIDO: EMERSON RAMALHO ARNALDO APELANTE: E. M. M. R. A., G. E. M. R. A., J. M. R. A. REPRESENTANTE: JANDIRA MOREIRA DOS SANTOS Advogados do(a) APELANTE: CHARLES APARECIDO CORREA DE ANDRADE - SP341984-A, APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS R E L A T Ó R I O O Exmo....;Parcialmente deferido
50179301820234030000;10ª Turma;Desembargador Federal NELSON DE FREITAS PORFIRIO JUNIOR;TRF - TERCEIRA REGIÃO;29/09/2023;E M E N T A PREVIDENCIÁRIO. APOSENTADORIA ESPECIAL. CUMPRIMENTO DE SENTENÇA. SEGURO-DESEMPREGO. ABATIMENTO DE VALORES RECEBIDOS APÓS A DIB. 1. O parágrafo único do artigo 124, da Lei 8.213/91 estabelece a vedação no recebimento conjunto do seguro-desemprego com qualquer benefício de prestação continuada da Previdência Social, exceto pensão por morte ou auxílio-acidente. 2. A Primeira Turma do Superior Tribunal de Justiça, entendeu que é suficiente o desconto do valor recebido a título de...;Acórdão;AGRAVO DE INSTRUMENTO ..SIGLA_CLASSE: AI;PODER JUDICIÁRIO Nº RELATOR: OUTROS PARTICIPANTES: PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região10ª Turma AGRAVO DE INSTRUMENTO (202) Nº 5017930-18.2023.4.03.0000 RELATOR: Gab. 37 - DES. FED. NELSON PORFIRIO AGRAVANTE: BENEDITO BROIO Advogados do(a) AGRAVANTE: ISIDORO PEDRO AVI - SP140426-N, MARIA SANTINA CARRASQUI AVI - SP254557-N AGRAVADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS R E L A T Ó R I O O Exmo. Desembargador Federal Nelson Porfirio (Relator): Trata-se de agravo de...;Indeferido
50086117720184036183;10ª Turma;Desembargadora Federal LEILA PAIVA MORRISON;TRF - TERCEIRA REGIÃO;29/09/2023;E M E N T A PREVIDENCIÁRIO. PROCESSUAL CIVIL. APOSENTADORIA POR TEMPO DE CONTRIBUIÇÃO. DEVOLUÇÃO DE PARCELAS PAGAS INDEVIDAMENTE AO BENEFICIÁRIO. AUSÊNCIA DE MÁ-FÉ. TEMA 979/STJ. - Cuida-se de ação de procedimento comum objetivando a declaração de inexistência de débito referente ao ressarcimento ao erário dos valores recebidos de benefício de aposentadoria por tempo de contribuição, no período de 21/01/2004 a 31/08/2017. - O assunto foi pacificado no julgamento do REsp n. 1.381.734/RN,...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Nº RELATOR: OUTROS PARTICIPANTES: PODER JUDICIÁRIOTribunal Regional Federal da 3ª Região10ª Turma APELAÇÃO CÍVEL (198) Nº 5008611-77.2018.4.03.6183 RELATOR: Gab. 36 - DES. FED. LEILA PAIVA APELANTE: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS APELADO: IZILDINHA MARGARIDA CARTACHO DE SOUZA Advogado do(a) APELADO: SELMA MAIA PRADO KAM - SP157567-A OUTROS PARTICIPANTES: R E L A T Ó R I O A Senhora Desembargadora Federal Leila Paiva (Relatora): Trata-se de recurso de apelação...;Parcialmente deferido
50104989120214036183;10ª Turma;Desembargadora Federal LEILA PAIVA MORRISON;TRF - TERCEIRA REGIÃO;29/09/2023;E M E N T A PREVIDENCIÁRIO. DEVOLUÇÃO DE PARCELAS PAGAS INDEVIDAMENTE AO BENEFICIÁRIO. DESNECESSIDADE. TEMA 979/STJ. CUMULAÇÃO DE RENDA MENSAL VITALÍCIA E PENSÃO POR MORTE. ERRO DA ADMINISTRAÇÃO PREVIDENCIÁRIA. BOA-FÉ DO SEGURADO. - Cinge-se a controvérsia recursal quanto à exigibilidade da devolução dos valores recebidos indevidamente pela parte autora a título de renda mensal vitalícia por incapacidade, bem como à cessação dos descontos realizados no benefício de pensão por morte. - O...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Nº RELATOR: OUTROS PARTICIPANTES: APELAÇÃO CÍVEL (198) Nº 5010498-91.2021.4.03.6183 RELATOR: Gab. 36 - DES. FED. LEILA PAIVA APELANTE: VANDIRA DOS SANTOS, INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS Advogado do(a) APELANTE: LUIS FERNANDO HIPOLITO MENDES - SP328764-N APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS, VANDIRA DOS SANTOS Advogado do(a) APELADO: LUIS FERNANDO HIPOLITO MENDES - SP328764-N R E L A T Ó R I O A Senhora Desembargadora Federal Leila Paiva (Relatora):...;Parcialmente deferido
00030125620124036119;10ª Turma;Desembargadora Federal LEILA PAIVA MORRISON;TRF - TERCEIRA REGIÃO;28/09/2023;E M E N T A PREVIDENCIÁRIO. PENSÃO POR MORTE. DESDOBRAMENTO INDEVIDO. CÔNJUGE SEPARADO DE FATO. SITUAÇÃO COMPROVADA NO CURSO DA DEMANDA. RECEBIMENTO INTEGRAL DO BENEFÍCIO PELO AUTOR A PARTIR DA DATA DA COMPROVAÇÃO DA SEPARAÇÃO DE FATO. APELAÇÃO DESPROVIDA. - Cinge-se a controvérsia recursal quanto ao pagamento das diferenças decorrentes do desdobramento indevido da pensão. - O benefício de pensão por morte foi concedido na via administrativa e desdobrado entre o autor, na condição de filho...;Acórdão;APELAÇÃO CÍVEL ..SIGLA_CLASSE: ApCiv;PODER JUDICIÁRIO Nº RELATOR: OUTROS PARTICIPANTES: APELAÇÃO CÍVEL (198) Nº 0003012-56.2012.4.03.6119 RELATOR: Gab. 36 - DES. FED. LEILA PAIVA APELANTE: GUSTAVO HENRIQUE CARDOSO FIDELIX CURADOR: SONIA MARILDA FIDELIX Advogados do(a) APELANTE: CASSIA DA ROCHA CARAMELO - SP206911-A, NILCE ODILA CAMPOS - SP339501-A, APELADO: INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS R E L A T Ó R I O A Senhora Desembargadora Federal Leila Paiva (Relatora): Trata-se de apelação interposta pela parte autora em...;Parcialmente deferido
